"site","Bog_marsh","Brownfield","Built.up","Decidious_forest","Grassland","Grassland_agri","Heathland","Orchard","Park","Pine_forest","Plantation","Shrub","Valley_forest","Arable"
1829,0.133894985328033,0.0148093824096136,0.0225508784276814,0.123406522818643,0.141877696177808,0.0550667642836675,0.167731448980251,0,0,0.08379437104631,0.0542479929823132,0.0294079547566527,0.172922608788578,0.000289394000448347
1830,0.0516165602064374,0.0319585089164988,0.209022122345371,0.118244697062865,0.149369621147637,0.111360278541445,0.0602006388492705,0.000362087095172948,0.000493487801338207,0.142074792907509,0.0642418856574605,0.00900815201218856,0.0182242756443725,0.0338228918124343
1831,0.000326213677818728,0.0155552786684721,0.0639314649024094,0.0377400037634912,0.115839602306319,0.100733607740785,0.440246492101436,0.000109929422786233,0,0.168073967319169,0.0214853457653569,0.0116476181896543,0,0.0243104761423026
1832,0,0.00623463666522708,0,0,0.0958212405196587,0,0.801517776092199,0,0,0.0964263467229154,0,0,0,0
1833,0,0.00121981608240261,0,0,0.183884588537567,0,0.814895595380031,0,0,0,0,0,0,0
1834,0,0.00145485900689515,0.0220350911799867,0.132925589882102,0.0582195428263637,0.0213806820390714,0.629404273674779,0,0,0.0373860620214686,0.00466746559319844,1.31341231362144e-05,0.00716248341364937,0.0853508162393494
1835,0,0.00325069353916156,0.0899161919420897,0.137925981402794,0.085741887189664,0.0312713022313293,0.0237877202687721,0,0,0.372338380540687,0.0471277310760763,0.0197910461361411,0,0.188849065673285
1836,0,0.0113538319790672,0.251286429548556,0.00570823237814865,0.0883715242613194,0.016224978063532,0.0489897369284074,0,0,0.0763070895065206,0.0517033971467723,0.0133115612085036,0,0.436743218979173
1837,0.023743711533363,0.00267535845773194,0.0288745335469388,0.0345050836221507,0.0142268776739698,0.193631164263129,0.026815674885264,0,0,0.0854877215246408,0.00334247284134357,0,0,0.586697401651469
1838,0.000904606985522721,0,0.0674367824039213,0.0184692525405625,0.0629693527970156,0.105177348419013,0.00290448723186758,0,0,0.0720104959637393,0.0402459760331356,0.00242112467480977,0,0.627460572950412
1839,0.0102685028265466,0,0.148452099382475,0.0127722282378865,0.0186753217881872,0.225960386124872,0.00064424351939716,0.000232203723830791,0,0.0827574544678033,0.0356080905431833,0.0144054295728593,0,0.450224039812959
1840,0,0,0.323497473816934,5.22532321868078e-05,0.00394283541230506,0.341099382214599,0,0.000490561469266638,0,0,0.00406712580784421,0,0,0.326850368046865
1841,0,0,0.302914739027073,0.00102548798105898,0.0215607897254193,0.381523938821419,0,0,0.0061118277610789,0,0.00597661338799747,0.00360911280266414,0,0.277277490493289
1842,0,0.000901380458172157,0.0189477420761029,0.0142838469509339,0.0337512041938524,0.310460693456941,0,0,0,0.0126455591162368,0.030064582744172,0,0,0.578944991003588
1843,0.0172888361048443,0.0116715356625947,0.254944148541284,0.036893632618189,0.0689532944247325,0.283164060987743,0.0145654537498501,0,0,0.0052019936349593,0.0421157196008573,0.00129308967011661,0.0178782998323758,0.246029935172452
1844,0.0120179623794931,0.00867350991946092,0.227131002222239,0.0290089940352945,0.0419286268802409,0.26877559984374,0,0.00127586339589416,0.00590060858176696,0,0.0753789842353534,0.013947854074924,0.105442493787108,0.210518500644485
1845,0.000801917559946271,0.0476324491691594,0.240685780710275,0.021419699885961,0.0260488274656257,0.0933418387712568,0,0,0,0.0164906427299017,0.0422379944817326,0.0267334140006859,0.0177922341110535,0.466815201114403
1846,0,0,0.00146906660134847,0.0259225625837668,0,0.0287505564309259,0,0,0,0.271434830356253,0.0824636807173939,0,0,0.589959303310312
1847,0,0,0.0553268204285983,0.00886268073636609,0.00508075132625453,0.224115443812671,0.00397000686032255,0.00145968670301466,0,0.0878440443871543,0.0245132046848956,0.00920906515227689,0,0.579618295908446
1848,0,0,0.243137579955551,0.022118931263679,0.00276901176734114,0.176025909695371,0,0,0,0.0253465291968715,0.000455947855841912,0.00233042634349341,0,0.527815663921852
1849,0,0,0.32868855455702,0.0167884057304621,0.00199885572319964,0.171759351671638,0.00384947539927947,0.00313726326042214,0,0.00840950979655382,0.0566589156197189,0.00226435609631245,0,0.406445312145393
1850,0,0,0.0465293580235717,0.15360087509358,0.0061117061086313,0.0524432835732271,0.00992283791851042,0,0,0.530506839203243,0.0471570271966398,0.00421033856829151,0,0.149517734314305
1851,0,0,0.0853969060319196,0.0875262702564264,0.000305612303705358,0.0354519245002304,0.0113419030749057,0,0,0.280004709531818,0.0429868659419272,3.82015379631698e-05,0,0.456947606821104
1852,0,0,0.0226346876058645,0.227845811392229,0.0243379289648062,0.00113081797520908,0,0,0,0.581980093581453,0.0288560134672299,3.30614720042374e-05,0,0.113181585541204
1853,0,0.00203100799985823,0.0361093863004248,0.177227845551626,0.00988867510990837,0.102461268181521,0.00211437122631599,0,0,0.490803362025214,0.027140310851291,0.0468415792947626,0,0.105382193459079
1854,0.0160363392409129,0,0.202367893340135,0.0888018622403869,0,0.205896611567463,0.00571604084475203,0.00550542703579653,0,0.0967770142377465,0.0132929814073639,0.00764321106327926,0.0180451041928025,0.339917514829362
1855,0.00817103121802261,0.0043076507819706,0.22219898702841,0.0444294106560068,0.0617554341617746,0.252865741121846,0,0.000317802052271393,0,0.019613988064545,0.00902634739472154,0.00259366130067762,0.0373922318191288,0.337327714400625
1856,0.00494458101679024,0.0068383888889164,0.508168694003835,0.00822675580685035,0.0485986488967992,0.243625046142003,0.000354220680312483,0.000623045351369898,0.0215037882567982,0.0218997938339792,0.0751625114217185,0.0218311860584316,0.0247038232008552,0.01351951644134
1857,0.00817720160415765,0.000478266028917132,0.355618719535524,0.0272827864500393,0.0451616525061395,0.127615052564677,0.000911647630629428,0,0.0370226851983143,0.0437809804350072,0.0831118119284129,0.00896483983189038,0.0171595436395729,0.244714812646719
1858,0.0271572331776717,0,0.371371407451474,0.0620140789621569,0.117215065648432,0.179292168327959,0,0.0161914240530888,0,0,0.0198989648715517,0.0256103617682628,0,0.181249295739403
1859,0.053132413551145,0.00452080329073314,0.0836588116811736,0.210091801529159,0.162962231592726,0.169318000454373,0.0177393128362668,4.87434350842046e-05,0,0.0562465182238369,0.110131510709736,0.0300773411111199,0.00205782326303464,0.100014688321612
1860,0.00275146250396331,0,0.0146815435805029,0.111000412679181,0.0461157668069326,0.339656425319015,0,0.000272405127190912,0,0.013176825417685,0.11900400702793,0.0285490122575325,0.0102684802619921,0.314523659018075
1861,0,0.0163164948629856,0.242419550146159,0.0485376636265324,0.0298608600516042,0.178946300572728,0,0.00373153669896334,0,0.0164014107783862,0.0205892079688068,0.0176329900243171,0,0.425563985269517
1862,0,0.00366101141395814,0.0437763618606234,0.00546530600516878,0.00789939497622488,0.042171294987218,0,0.00593037062953058,0,0,0.0263380179706489,0.00485759142773141,0,0.859900650728896
1863,0.00142196019978884,0,0.0373048078164315,0.0108425350184644,0.00870223974380724,0.311915350428744,0,0.00230979492271544,0.00202742713884905,0,0.00714319194822223,0.0122365076829673,0,0.60609618510001
1864,0.00267562833064504,0.00857592605143465,0.0655288403537218,0.0024126213410254,0.0683505513567941,0.46271431802497,0,0,0.00591311583543177,0,0,0,0,0.383828998705977
1865,0.000133982831756143,0.187457541484579,0.573415257244102,0.00418817848026331,0,0.0290532842756344,0,0,0,0,0.0182330802608984,0.00344635243567015,0.000902475792461808,0.183169847194635
1866,0,0.214032764539571,0.39016665905159,0.103569219424016,0,0.000572808178009287,0,0,0,0,0.0181172077160055,0.00701855520362372,0.00456611068884513,0.26195667519834
1867,0.0108865291260532,0.124191773041483,0.218607257243752,0.026245994442994,0.0219255677486477,0.0719175033361936,0.00348199424935465,0.00161695407313986,0,0.00471576274192139,0.104303742533603,0.0368787632798155,0.00951894331341454,0.365709214869628
1868,0.0136615307801435,0.0247062773012157,0.613620786576458,0.103285508192584,0.00805132009976168,0.054395460149871,0.0136015770179779,0,0,0.0359768750475238,0.0300556963345825,0.016663748129613,0.00627885393144728,0.0797023664388216
1869,0.0159165882371235,0.0129988939762072,0.173693657554085,0.0734342937792802,0.0131111438049283,0.106577508346422,0.0210350385700806,0,0,0.34420835139124,0.0860211906660043,0.0572777225838833,0.00535041917669778,0.0903751919140478
1870,0,0.00674460614434001,0.320895323882632,0.0274992194425505,0.00807730119156916,0.155756435678873,0,0.0018024015230984,0,0.152316143903437,0.0349682236120873,0.0394329403941911,0,0.252507404227222
1871,7.68480647919522e-05,0,0.308915423292843,0.0353637258497994,0.00351863439342086,0.0256201476349765,0.000203624076521972,0,0,0.0884483003709159,0.095287867784997,0.000510884339016413,0.0113837989426639,0.430670745250053
1872,0.0153491027926845,0,0.429264770012618,0.0126399191026258,0.015154658539932,0.0320900901200638,0,0,0,0.0799621968958342,0.185880099878655,0.0245340917103411,0.0502758507469713,0.154849220200275
1873,0,0,0.26603435504104,0.128097731011083,0.0140420175838486,0.133718676441569,0,0,0.00721164807655428,0.234061038183412,0.0861304148465163,0.00817543880378749,0.0130669488275119,0.109461731184677
1874,0.0216536616431866,0.00326895349708129,0.392781397335255,0.027766678534302,0.0304722571699235,0.07462913096886,0,0.000929891617685912,0.00506262197482629,0.0422634391213752,0.0959840849923843,0.0477078787853207,0.0193543743619799,0.238125629997819
1875,0.0163101652368658,0,0.152577413270828,0.011637313200133,0.00348759258370689,0.357012087543548,0,0,1.49423604009661e-05,0.0732147976903255,0.158737988589874,0.0240826157283601,0.0374957183002218,0.165429365495736
1876,0.00350069275123105,0,0.380977011293898,0.0105511745962416,0.0595390857424226,0.161089625818633,0.00113277630648173,0,0,0.00559223156896483,0.0958654314901853,0.0208418986208359,0.0326566786386382,0.228253393172468
1877,0.00100626795511546,0.0133785518880035,0.117913049725911,0.200798276520082,0.0415106869499817,0.05719991725951,0.159096013173619,0,0,0.313280207116608,0.0643335920544272,0.000748444301319084,0.00368363757085073,0.0270513554845717
1878,0.00121572871106319,0.00402026999361317,0.00172297285440564,0.0408243988058179,0.0297199987752694,0,0.493346963032386,0,0,0.389911434548987,0,0.0392382332784575,0,0
1879,0.00373862309992483,0,0,0.143168404752281,0.0211589377357658,0,0.261008097495307,0,0,0.502451120585399,2.51748441919674e-05,0.0621615379601807,0.00628810352694984,0
1880,0.145225006982616,0.021253144543543,0.000439642362194247,0.189705527281169,0.154910259032822,0.0171384048172969,0.187783557995674,0,0,0.203350909536524,0.00462119529518838,0.0412355428405707,0.0343368093124029,0
1881,0.18228793262913,0.00237029743216487,0.00127542977917993,0.210158535928201,0.111908084587633,0.0394140279078547,0.255129839944557,0.000800622888205077,0,0.0913931051744094,0.00736197404191862,0.0236422973689266,0.0742578523178201,0
1882,0.174597038918329,0.0265548671500204,0,0.135846721171196,0.129315121943654,0.00590697083417383,0.293753446770218,0,0,0.0496866575476369,0.0488911129465583,0.0174868643539474,0.117961198364267,0
1883,0.0525360741682122,0.00941073377383905,0.00558217390738474,0.180796846273524,0.151117595197855,0.0148929416501972,0.338976770086467,0.00118914203121071,0,0.134049920142675,0.0217242940926779,0.00976420701012917,0.0723230400030268,0.00763626166280186
1884,0.0287629402275167,0.0115462788757021,0.141126762012269,0.0802266503117727,0.162163292895852,0.153815993595917,0.152003408170507,0.00230628996587834,0,0.0510967940392086,0.0613514996466379,0.060031674368048,0.00634103190202601,0.0892273839886646
1885,0.000295391424398862,0.0197135827624621,0.0774128251055241,0.0903573974059498,0.10517709123902,0.238763067824115,1.34037718060269e-05,0,0,0.0248957351898272,0.0372263974648653,0.00698453787767106,0,0.39916056993436
1886,0.00603222740005523,0,0.0428272796820497,0.0175964751177845,0.0156208485908849,0.0255409630181995,5.18974448170418e-05,0,0,0.000325629445133941,0.0264800164181201,0.000121094037906431,0,0.865403568845049
1887,0.00172243299098436,0.00362888184223086,0.0348855831290144,0.0328499628624453,0.0466727896963695,0.133845273139834,0.00156437329729826,1.62561084364256e-05,0,0.0761660080794219,0.0306139455651664,0.0193891198329064,0,0.618645373455893
1888,0,0,0.182543338374728,0.0395492817639972,0.0331942817041445,0.131658525968888,0,0.0127058812999349,0,0.20181614796749,0.0185752200752664,0.0136685194782795,0,0.366288803367272
1889,0,0,0.312688065645358,0.00294845655974743,1.98759584937757e-06,0.23405354843598,0,0.00267220761075704,0.00755831485650319,0.00686034098963616,0.0436479055890098,0.00752804891887044,0,0.382041123798288
1890,0,0,0.0905690293362579,0.121257202364931,0,0.422342518560083,0.00167074295064539,0,0,0,0.000482252560570117,0.00139273142664438,0,0.362285522800868
1891,0,0,0.179806708765153,0.0061445670570261,0.0111509742540253,0.219278248864403,0,0,0,0,0,0,0,0.583619501059392
1892,0,0,0.0859898651393941,0.135481741003838,0.0403234907418962,0.119668079919269,0.000105484521401374,0,0,0.0673743506102659,0.0113410530660914,0.0102195061301978,0,0.529496428867645
1893,0,0.00203213810466491,0.265148649943666,0.0205227636007773,0.0528625855042778,0.186942982837698,0.000344309925224606,0.00036324945818112,0,0.0257378876845152,0.00486769190741993,0,0,0.441177741033576
1894,0.0433634500376093,0.00217948329876161,0.537796218108791,0.0183398543088668,0.0768883064656046,0.116299296914936,0,0,0.000709649261970247,0,0.0760772844963105,0.043889247198953,0.0582727718764901,0.0261844380317065
1895,0,0.0254021379179236,0.517965147536716,0.00685257292909988,0.0366084395590728,0.0234584959045896,0.00126812095296136,0,0,0.0281777279352957,0.00169203564166353,0.00326713932287402,0,0.355308182299803
1896,0,0.0349236883384814,0.101751135715764,0.056686329406907,0.00883927963646645,0.141141627024568,0.0054976322065185,0,0,0.200610835961519,0,0.0102371154127647,0,0.440312356297011
1897,0,0,0.0542065500807568,0.123987872999731,0,0.241261942854148,0.00223095376372695,0.00750684747549886,0,0.0282505049779902,0.0430546992430056,0,0.0103005899536155,0.489200038651528
1898,0,0,0.188182706595489,0.0777826928114071,0,0.171749021499302,0,0.000793055235595316,0,0.134154966538388,0.0133756314806787,0,0,0.41396192583914
1899,0,0,0.680531111729871,0.0456659103591832,0,0.0352432713129206,0,0,0.0304106652076659,0,0.0202827832831056,0,0.00260907395590195,0.185257184151352
1900,0.0029718524921219,0.00101183833849259,0.0793339097778815,0.114427188063482,0.0022385847350183,0.0697776754618229,0.00587377136228406,0.000529752059429734,0.000183730429745336,0.131034405909838,0.0658483674211574,0.00885146308217457,0.0200801973276094,0.497837263538941
1901,0,0.0334990148830356,0.393414147311356,0.0278898551100679,0,0.26160056654008,0.00224074061262183,0,0,0.00336712547503168,0.0131845646423539,0,0,0.264803985425453
1902,0,0,0.0279020971131272,0.117070114193778,0,0.0654112687422347,0.0144041394301357,0,0,0.351540684367625,0.0542939211922867,0,0,0.369377774960812
1903,0,0.0179850018357774,0,0.329730005921272,0,0,0.00535832695824476,0,0,0.462953495795979,0.0268381054761333,0,0,0.157135064012593
1904,0,0,0,0.382008715590703,0,0.0126766584303761,0.0239109713362927,0,0,0.326290081623991,0.0123082760126763,0.00472563802408531,0,0.238079658981876
1905,0,0.0186706706788039,0.252793342799311,0.0316070811519596,0.00852380870614142,0.0986859818287319,0.00433049221870136,0,0,0.128984896171769,0.0145041829360379,0.00247592355912092,0,0.439423619949422
1906,0,0,0.484752177013389,0.0234679544459071,0,0.306219093835426,0,0,0,0.017101376829142,0.000419912213949935,0.00101640309924783,0,0.167023082562938
1907,0,0,0.843502452647251,0,0,0.0162761813883097,0,0,0,0,0,0.010767188166461,0,0.129454177797979
1908,0,0,0.500404952040748,0.0284918357564459,0.0160675622997907,0.172168767940146,0.00174477728420384,0.000454811776691072,0,0,0.00851230877523972,0.000284598948047063,0,0.271870385178688
1909,0.0103186493744767,0.00625134549493661,0.102576451349056,0.15717943885666,0.0902404237094041,0.344265094092806,0,0.000745683836226456,0,0,0.0922019641770961,0.0304171052178954,0.00728366087382984,0.158520183017612
1910,0.0039075020221728,0.0119810788600172,0.0232954065699405,0.040751813257595,0.10196754955774,0.489586702296839,0,1.42940678411022e-05,0,0,0.0497340539255789,0.00952072737542327,0.0385804543627511,0.230660417704102
1911,0,0,0.149995656369538,0.10194496440247,0.0151637700445871,0.203617293672822,0.0130739157708449,0.00212064966573299,0,0.094285357904733,0.00684450096593704,0.00126395220961238,0.00126395220961238,0.41042598678411
1912,0,0,0.212176519723402,0.0246579411841051,0.00838405191218854,0.202630679641606,0,0.00129480207632683,0,0.003584095655177,0.01698928390231,0.00334742965173632,1.2332651478602e-06,0.526933962988001
1913,6.20053294823932e-05,0,0.3974684783466,0.00239116418950853,0.0302996546007665,0.101432850362584,0,0.0151709586654229,0,0,0.00412303125493965,4.79870165958025e-07,0,0.44905137738053
1914,0.0400697298566211,0.0067262983580065,0.383217934630617,0.000156730318235084,0.0477817179894808,0.503099852206823,0,1.51962666354958e-05,0,0,0,0,0,0.0189325403735803
1915,0,0,0,0,0.627044508052507,0.372955491947493,0,0,0,0,0,0,0,0
1916,0,0,0,0,0.554563175695496,0.445436824304504,0,0,0,0,0,0,0,0
1917,0,0,0.0169393404732017,0,0,0.136662719434494,0,0,0,0,0,0.000143541966888757,0.0687343490919106,0.777520049033504
1918,0.00342008072082367,0.00114002690694122,0.200487829990748,0,0.0073458055309542,0.283393443386091,0.00114002690694122,0,0,0,0.00612608670920749,0.0719783777210624,0.0271121915383289,0.397856130588902
1919,0.00556034822298976,0.00185344940766325,0.598822093023662,0,0,0.0612620815462232,0.00185344940766325,0,0,0.0327888184569579,0.0067931927195723,0.0122416242698767,0,0.278824942945391
1920,0,0,0.563354753032263,0.0351195334655688,0.0125889852917166,0.00139754654804776,0.0234235442848684,0,0,0.245872857007224,0.0326226934634523,0.0327291091879667,0,0.0528909777188927
1921,0,0,0.792220249870688,0.0138173597259591,0,0.0152479968447656,0.00820594511043187,0,0.0426552874886362,0.0523608100093243,0,0.0131920209622978,0,0.0623003299878967
1922,0,0,0.62164124567237,0.0617583250979743,0,0.0104734286848771,0,0,0,0.21628316524863,0.0285453744985468,0.0284351874054436,0,0.0328632733921588
1923,0.00370932801436802,0,0.172433913302621,0.0925409754304759,0.000838062088182057,0.00147868613274121,0,0,0,0.507341698048977,0.102938066188819,0.0779705826915761,0.0010289921954922,0.0397196959067483
1924,0.000295875412634139,0,0.557260249846684,0.0400463684318524,4.22679160905913e-05,0.0553228947377737,0.000254948566597912,0.000796715384651745,0.00647338269708074,0.153723693089396,0.0939957996138738,0.019001276658608,8.45358321811826e-05,0.0727019918125757
1925,0.000782828097588685,0.00225676559874979,0.526468042952944,0.00359268467621931,0.0231941337925772,0.111720810295635,0,0,0,0.0042417778059605,0.0563388434246068,0.0258113215394587,0.00947045309028493,0.236122338725974
1926,0,0.000317767719581677,0.101854608689245,0.0775749284824142,0.00606445773759423,0.27800423229265,0,0,0,0.294082402490022,0.0565249555997306,0.00841625008084898,0,0.177160396907913
1927,0.00210231858104067,0.00966378826692308,0.367175173837759,0.0915588802089986,0.0297277858016884,0.146713520593059,0,0.0318143006237803,0.00161204977034531,0.105702676064713,0.0853176513143077,0.0289847185445295,0.000876857823508357,0.0987502785693476
1928,0.00202361199048786,0.0170643737331569,0.306361916401579,0.072446041454221,0.0440891109705114,0.0909946820966349,8.23012551569007e-05,0.000118636986205729,0.00618666813907479,0.132525920518088,0.278550078263483,0.0188382898145032,0.00525103357689885,0.0254673347999987
1929,0.0219299058033578,0.0505391927352773,0.114505203844522,0.157845824038227,0.052947079536855,0.0369028553856018,0.0069361020415878,0.0162435758473925,0,0.28936809519916,0.13310409549038,0.040405050530731,0.0424903028288569,0.0367827167180503
1930,0.000344726215749827,0.0200768188605049,0.0155185980605145,0.212483182740628,0.0341139776746482,0,0.217308646152514,0,0,0.472952137129011,0.0136126669743553,0.0135892461920738,0,0
1931,0,0.0105793183049276,0,0.0380046657613593,0.13355982831373,0,0.602965987246922,0,0,0.213669779478495,0,0.00122042089456633,0,0
1932,0,0.00562064016071087,0,0.00241776982423737,0.0675972735489633,0,0.907073945620734,0,0,0.00676725386674796,0.0018331201078866,0.00868999687071949,0,0
1933,0.013384968892606,0.00135144295785439,0,0.101152138902542,0.134994016673887,0.0114389827745519,0.603144022131816,0,0,0.0870158159966819,0.00803553875369626,0.0202892395302435,0.019193833386121,0
1934,0,0.00409069482366652,0.0157867930161769,0.227047723783521,0.0502997355545915,0.00751418702557007,0.19633971795722,0,0,0.489731392356176,0.000592588644414957,0.00720719722857898,0.000448786767228403,0.000941182842855299
1935,0.00715664898942616,0.00120439446578662,0.315032448786247,0.0771373185704013,0.0547856924478003,0.0795912946955834,0.00539965090590146,0,0,0.192449144240355,0.00808168344244403,0.0525095967345787,0.00101915542172323,0.205632971299752
1936,0.0144905116541716,0.00167997813690953,0.00610139207275945,0.172134989855196,0.0965949885499807,0.113801028487599,0.0623877836855142,0.000643509266617832,0,0.252429786244389,0.0178446227848411,0.0373596160318433,0.0380466182775337,0.186485174952644
1937,0.0142459033882167,0,0.0169693860459885,0.0243181508130417,0.102523668949554,0.233911126038186,0.00216806977713799,0,0,0.0130799594408228,0.0265946765926108,0.00536086085161096,0.0608627274296839,0.499965470673147
1938,0,0.000376129093455754,0.0279739753483458,0.00358279258871688,0.0248503016159781,0.0562395959240564,0,0,0,0,0.00236848246146184,0,0,0.884608722967985
1939,0,0,0.080238559529082,0.00994924083537394,0,0.155172604102815,0,0.00119952510201567,0,0.1503109113025,0.00576830071847674,0.0134593683431124,0,0.583901490066624
1940,0,0,0.315173700512735,0.0108805125940085,0.0704160033922641,0.140723215893765,0,0.00014579341794351,0,0,0.0599202355047436,0.00117679954003221,0.0014834365442971,0.400080302600211
1941,0,0,0.0756205911988364,0.0150262683959086,0.000865353985618981,0.483962211105979,0.00222760601511781,0,0,0,0.00110925230919777,0,0.000445996243747047,0.420742720745594
1942,0.00380082993921085,0,0.00721615866801597,0.0686770700830456,0.0404423676043756,0.290611591297671,9.16182641185603e-05,0,0,0.00104070479098634,0.0108823718266811,0.00493842265908019,0,0.572298864866814
1943,0,0,0.0998339084667756,0.0398780120821459,0,0.0930042002093857,0.00023620149860481,0,0,0.10856773382226,0.0599436447025815,0,0,0.598536299218246
1944,0.0143224028615441,0.00649733339200887,0.195651099574184,0.0477812167382206,0.0459961361326395,0.144731231217355,0.000792825733934133,0.00237018675504072,0,0.0223662843044599,0.0324760579370284,0.001716589027263,0.0153054465804707,0.46999318974585
1945,0.0257586642332984,0.000366403534141738,0.532715484519939,0.0196121899220585,0.0302396106142248,0.0790939462307168,0,0.00106694987700632,0.00390314576149402,0,0.0671797407843105,0.0189638669609394,0.115068829646992,0.106031167914878
1946,0,0.0046353378660048,0.620488182892171,0.00526617224067464,0.00153539400578499,0.0176674115191962,0.000511798001928329,0,0.0131283786459488,0.0259568640263395,0.000582096513318623,0.000511798001928329,0,0.309716566286705
1947,0,0.0136368006262001,0.143436832325229,0.390449798762729,0.0089678496619555,0.0298951891126271,0.0111304795284291,0,0,0.239139067594074,0.0374572338898242,0.0152142077182564,0.00266836405393725,0.108004176726739
1948,0.00799700456671617,0,0.187744022245902,0.118206465514038,0.0163386680542822,0.0247800745228131,0.000661718746641375,0,0,0.186463146075384,0.0222560267111562,0.0131709136113342,0.0649204964782158,0.357461463473517
1949,0.000559496013470219,0,0.0535839050867382,0.112636426249114,0,0.118181743540316,0,0,0,0.264342628640292,0.0131185458528334,0.00278093223881811,0.00739510174483216,0.427401220633586
1950,0,0,0.262437468126757,0.0427266196529065,0,0.0852404950331252,0,0,0,0.0827115625062366,0.00521033465183274,0,0,0.521673520029142
1951,0.0090123488903124,0.0030375099432424,0.147529703832198,0.0675231447986746,0.0119872999186751,0.0954768147445949,0.0028697400315258,0,0,0.0179638206018356,0.0564776871531085,0.000945233386337822,0.0158078959544491,0.571368800745046
1952,0.0217366564169678,0.000194640183803355,0.150537967872308,0.119798835731763,0.0550446149617425,0.158761705245493,7.24505986410781e-05,0.000455464167634237,0,0.0393960462977242,0.114091358761311,0.0193278018575986,0.0624504063881243,0.258132051516889
1953,0,0,0.0642596125522629,0.178969525665407,0.000257691709994613,0.0389207875886411,0.00283453468805514,0.00089698939100834,0,0.15555667665969,0.0225288568283476,0.00236723776762341,0.000774112917631535,0.532633974231339
1954,0,0.00127276433385099,0,0.360026335511611,0,0,0.00248263228887729,0,0,0.325599568950788,0.0244157936977731,0.00594659031209374,0,0.280256314905007
1955,0,0,0.014283238051838,0.12255781434919,0,0.0214787903700464,0,0.0030968333585914,0,0.281500585621936,0.00654027160837813,0.00836383785399122,0,0.54217862878603
1956,0,0,0.124026860710599,0.000616779745980952,0,0.0450553809730815,0,0,0,0.0174450091497491,0.00166915262688969,0,0,0.811186816793699
1957,0,0,0.332868360886692,0.0123353055819491,0.00565641923109174,0.0136376594656259,0,0,0,0.0139670952746914,0.00699037007870015,0.00377094615406116,0,0.610773843327188
1958,0,0,0.633888354516704,0.00255055989720905,0.00297372994663726,0.112119628529709,0,0.00671806557033868,0,0,0.0218384508681261,1.09693280640945e-05,0,0.219900241343212
1959,0,0.000323073990120405,0.295494601039305,0.0366407374718063,0.0438686056856789,0.247042924670974,0,0,0,0,0.117814161421821,0.00234855149949844,0,0.256467344220795
1960,0,0.00520869215330368,0.0560984242379815,0.128958999696187,0.0318257776903193,0.249189823564457,0,0,0,0.00785795201352643,0.131122445110803,0.00698650758148796,0.000201985492899159,0.382549392459036
1961,0.0364381130071975,0.00153400259371542,0.164328789467644,0.0838590655422027,0.00295920339039716,0.138029245567411,0,0,0,0.0077680647571028,0.0166695940314116,0,0.00132437250685129,0.547089549136066
1962,0,0,0.386426071594269,0.0427052835188827,0,0.0782944114722918,0.00068434747994954,0,0.0349323965429569,0.013220866873652,0,0,0.00223548221481393,0.441501140303184
1963,0,0,0.805104883474219,6.21036859447555e-06,0,0.0381133835802307,0,0,0.031140557816117,0,0.00984020732984183,0.00546960108339415,0,0.110325156347603
1964,0,0,0.961522482800272,0,0,0,0,0,0.0106381460542902,0,0,0,0,0.0278393711454379
1965,0,0.152557236963919,0.588880972786245,0.0162393100691296,0.0180230847358443,0.132512627741461,0,0.00634993027808807,0,0,0.0267272709627239,0.0103329806058988,0.0175958317057213,0.0307807541509691
1966,0.00128305296220604,0.106732167481351,0.46499948370747,0,0.0715906519669639,0.29150321067967,0,0,0,0,0,0,0.0133257321548735,0.050565701047465
1967,0.0270194596181449,0.0354654631959717,0.0860975871920631,0,0.0112883948609106,0.0631482120118438,0,0,0,0,0,0,0.0782448900025164,0.698735993118549
1968,0.0349777863004123,0,0.136771553917887,0.0173023057719517,0,0.22089018623355,0,0,0,0.00916267519470176,0.143675793392388,0.0804266910868127,0.296219516743873,0.0605734913584235
1969,0.0284579330665194,0,0.070872434115538,0.0286197448382781,0.0594138421090924,0.281359013553182,0,0,0,0.0433021976536176,0.103409453065436,0.0803394482340164,0.0531211821956299,0.25110475116869
1970,0,0.0102359173768875,0.212793161105951,0.0310894895284628,0.00769170272145728,0.11217821825838,0,0,0,0.233934483251735,0.0110647153155821,0.0050538077996327,0.00105704787591032,0.374901456766
1971,0,0,0.348696212231533,0.00156469938997297,0.000743231966423903,0.192886628947841,9.9361243978444e-06,0.00191789108739212,0.00836117891910007,0.154672269303783,0,0.00173420792165577,0,0.289413744107901
1972,0,0,0.280205852080924,0.144727600568254,0.0028320273480327,0.0184657055342402,0,0,0,0.217275796505743,0.0208326555107936,0.0197972611889147,0,0.295863101263097
1973,0.000697019751094442,0,0.152203902340519,0.0249871507650157,0.00609475013777131,0.214855711682402,0,0,0,0.341895956974015,0.0336263320707752,0.00925075744032749,0,0.216388418838079
1974,0,0,0.151675949244279,0.0242263470630785,0,0.0911854920365459,0.0503265040911117,0,0.0110308135319947,0.650080966221923,0.00818697766848768,0,0,0.0132869501425795
1975,0,0,0.554731208681304,0.00771510898275104,0,0.141329684976108,0.000924356116450507,0,0.00188044749597463,0.0235645641783461,0.00467254698509312,0,0,0.265182082583973
